[299.0, 299.0, 299.0, 160.0, 299.0]
[50.0, 50.0, 50.0, 50.0, 50.0]
[208.0, 208.0, 208.0, 208.0, 208.0]
[207.98, 207.98, 207.98, 207.98, 208.0]
[212.0, 212.0, 212.0, 212.0, 212.0]
[155.0, 155.0, 155.0, 155.0, 155.0]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.56, 95.54, 95.54]
[95.56, 95.54, 95.56, 95.56, 95.56]
[50.0, 50.0, 50.0, 50.0, 50.0]
[208.0, 208.0, 208.0, 208.0, 208.0]
[207.98, 207.98, 207.98, 207.98, 208.0]
[212.0, 212.0, 212.0, 212.0, 212.0]
[155.0, 155.0, 155.0, 155.0, 155.0]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.56, 95.54, 95.54]
[95.56, 95.54, 95.56, 95.56, 95.56]
[50.0, 50.0, 50.0, 50.0, 50.0]
[208.0, 208.0, 208.0, 208.0, 208.0]
[207.98, 207.98, 207.98, 207.98, 208.0]
[212.0, 212.0, 212.0, 212.0, 212.0]
[155.0, 155.0, 155.0, 155.0, 155.0]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.56, 95.54, 95.54]
[95.56, 95.54, 95.56, 95.56, 95.56]
[50.0, 50.0, 50.0, 50.0, 50.0]
[208.0, 208.0, 208.0, 208.0, 208.0]
[207.98, 207.98, 207.98, 207.98, 208.0]
[212.0, 212.0, 212.0, 212.0, 212.0]
[155.0, 155.0, 155.0, 155.0, 155.0]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.56, 95.54, 95.54]
[95.56, 95.54, 95.56, 95.56, 95.56]
[50.0, 50.0, 50.0, 50.0, 50.0]
[208.0, 208.0, 208.0, 208.0, 208.0]
[207.98, 207.98, 207.98, 207.98, 208.0]
[212.0, 212.0, 212.0, 212.0, 212.0]
[155.0, 155.0, 155.0, 155.0, 155.0]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.56, 95.54, 95.54]
[95.56, 95.54, 95.56, 95.56, 95.56]
[50.0, 50.0, 50.0, 50.0, 50.0]
[208.0, 208.0, 208.0, 208.0, 208.0]
[207.98, 207.98, 207.98, 207.98, 208.0]
[212.0, 212.0, 212.0, 212.0, 212.0]
[155.0, 155.0, 155.0, 155.0, 155.0]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.56, 95.54, 95.54]
[95.56, 95.54, 95.56, 95.56, 95.56]
[50.0, 50.0, 50.0, 50.0, 50.0]
[208.0, 208.0, 208.0, 208.0, 208.0]
[207.98, 207.98, 207.98, 207.98, 208.0]
[212.0, 212.0, 212.0, 212.0, 212.0]
[155.0, 155.0, 155.0, 155.0, 155.0]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.56, 95.54, 95.54]
[95.56, 95.54, 95.56, 95.56, 95.56]
[50.0, 50.0, 50.0, 50.0, 50.0]
[208.0, 208.0, 208.0, 50.0, 208.0]
[207.98, 207.98, 207.98, 207.98, 207.98]
[212.0, 212.0, 212.0, 212.0, 212.0]
[155.0, 155.0, 155.0, 155.0, 176.4]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.56, 95.54, 95.54]
[95.56, 95.54, 95.56, 95.56, 95.56]
[50.0, 50.0, 50.0, 50.0, 176.4]
[176.4, 176.4, 176.4, 176.4, 176.4]
[207.98, 207.98, 207.98, 207.98, 176.4]
[212.0, 212.0, 212.0, 212.0, 212.0]
[159.28, 159.28, 159.28, 159.28, 159.28]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.56, 95.54, 95.54]
[95.56, 95.54, 95.56, 95.56, 95.56]
[75.28, 75.28, 75.28, 75.28, 75.28]
[176.4, 176.4, 176.4, 176.4, 176.4]
[201.66, 201.66, 201.66, 201.66, 176.4]
[212.0, 212.0, 212.0, 212.0, 212.0]
[159.28, 159.28, 159.28, 159.28, 159.28]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.56, 95.54, 95.54]
[95.56, 95.54, 95.56, 95.56, 95.56]
[75.28, 75.28, 75.28, 75.28, 75.28]
[176.4, 176.4, 176.4, 176.4, 176.4]
[196.61, 196.61, 196.61, 196.61, 176.4]
[212.0, 212.0, 212.0, 212.0, 212.0]
[159.28, 159.28, 159.28, 159.28, 159.28]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.56, 95.54, 95.54]
[95.56, 95.54, 95.56, 95.56, 95.56]
[75.28, 75.28, 75.28, 75.28, 75.28]
[176.4, 176.4, 176.4, 176.4, 176.4]
[192.57, 192.57, 192.57, 192.57, 176.4]
[212.0, 212.0, 212.0, 212.0, 212.0]
[159.28, 159.28, 159.28, 159.28, 159.28]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.56, 95.54, 95.54]
[95.56, 95.54, 95.56, 95.56, 95.56]
[75.28, 75.28, 75.28, 75.28, 75.28]
[176.4, 176.4, 176.4, 176.4, 176.4]
[189.34, 189.34, 189.34, 189.34, 176.4]
[212.0, 212.0, 212.0, 212.0, 212.0]
[159.28, 159.28, 159.28, 159.28, 159.28]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.56, 95.54, 95.54]
[95.56, 95.54, 95.56, 95.56, 95.56]
[75.28, 75.28, 75.28, 75.28, 75.28]
[176.4, 176.4, 176.4, 176.4, 176.4]
[186.75, 186.75, 186.75, 186.75, 176.4]
[212.0, 212.0, 212.0, 212.0, 212.0]
[159.28, 159.28, 159.28, 159.28, 159.28]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.56, 95.54, 95.54]
[95.56, 95.54, 95.56, 95.56, 95.56]
[75.28, 75.28, 75.28, 75.28, 75.28]
[176.4, 176.4, 176.4, 176.4, 176.4]
[184.68, 184.68, 184.68, 184.68, 176.4]
[212.0, 212.0, 212.0, 212.0, 212.0]
[159.28, 159.28, 159.28, 159.28, 159.28]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.56, 95.54, 95.54]
[95.56, 95.54, 95.56, 95.56, 95.56]
[75.28, 75.28, 75.28, 75.28, 75.28]
[176.4, 176.4, 176.4, 176.4, 176.4]
[183.02, 183.02, 183.02, 183.02, 176.4]
[212.0, 212.0, 212.0, 212.0, 212.0]
[159.28, 159.28, 159.28, 159.28, 159.28]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.56, 95.54, 95.54]
[95.56, 95.54, 95.56, 95.56, 95.56]
[75.28, 75.28, 75.28, 75.28, 75.28]
[176.4, 176.4, 176.4, 176.4, 176.4]
[181.7, 181.7, 181.7, 181.7, 176.4]
[212.0, 212.0, 212.0, 212.0, 212.0]
[159.28, 159.28, 159.28, 75.28, 159.28]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.56, 95.54, 95.54]
[95.56, 95.54, 95.56, 95.56, 95.56]
[75.28, 75.28, 75.28, 75.28, 75.28]
[176.4, 176.4, 176.4, 176.4, 176.4]
[180.64, 180.64, 180.64, 180.64, 176.4]
[212.0, 212.0, 212.0, 212.0, 212.0]
[142.48, 142.48, 142.48, 75.28, 142.48]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.56, 95.54, 95.54]
[95.56, 95.54, 95.56, 95.56, 95.56]
[75.28, 75.28, 75.28, 75.28, 75.28]
[176.4, 176.4, 176.4, 176.4, 176.4]
[179.79, 179.79, 179.79, 179.79, 176.4]
[212.0, 212.0, 212.0, 212.0, 212.0]
[129.04, 129.04, 129.04, 75.28, 129.04]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.56, 95.54, 95.54]
[95.56, 95.54, 95.56, 95.56, 95.56]
[75.28, 75.28, 75.28, 75.28, 75.28]
[176.4, 176.4, 176.4, 176.4, 176.4]
[179.11, 179.11, 179.11, 179.11, 176.4]
[212.0, 212.0, 212.0, 212.0, 212.0]
[118.29, 118.29, 118.29, 75.28, 118.29]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.56, 95.54, 95.54]
[95.56, 95.54, 95.56, 95.56, 95.56]
[75.28, 75.28, 75.28, 75.28, 75.28]
[176.4, 176.4, 176.4, 176.4, 176.4]
[178.57, 178.57, 178.57, 178.57, 176.4]
[212.0, 212.0, 212.0, 212.0, 212.0]
[109.69, 109.69, 109.69, 75.28, 109.69]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.56, 95.54, 95.54]
[95.56, 95.54, 95.56, 95.56, 95.56]
[75.28, 75.28, 75.28, 75.28, 75.28]
[176.4, 176.4, 176.4, 176.4, 176.4]
[178.14, 178.14, 178.14, 178.14, 176.4]
[212.0, 212.0, 212.0, 212.0, 212.0]
[102.81, 102.81, 102.81, 75.28, 102.81]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.56, 95.54, 95.54]
[95.56, 95.54, 95.56, 95.56, 95.56]
[75.28, 75.28, 75.28, 75.28, 75.28]
[176.4, 176.4, 176.4, 176.4, 176.4]
[177.79, 177.79, 177.79, 177.79, 176.4]
[212.0, 212.0, 212.0, 212.0, 212.0]
[97.3, 97.3, 97.3, 75.28, 97.3]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.56, 95.54, 95.54]
[95.56, 95.54, 95.56, 95.56, 95.56]
[75.28, 75.28, 75.28, 75.28, 75.28]
[176.4, 176.4, 176.4, 176.4, 176.4]
[177.51, 177.51, 177.51, 177.51, 176.4]
[212.0, 212.0, 212.0, 212.0, 212.0]
[92.9, 92.9, 92.9, 75.28, 92.9]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.56, 95.54, 95.54]
[95.56, 95.54, 95.56, 95.56, 95.56]
[75.28, 75.28, 75.28, 75.28, 75.28]
[176.4, 176.4, 176.4, 176.4, 176.4]
[177.29, 177.29, 177.29, 177.29, 176.4]
[212.0, 212.0, 212.0, 212.0, 212.0]
[89.38, 89.38, 89.38, 75.28, 89.38]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.56, 95.54, 95.54]
[95.56, 95.54, 95.56, 95.56, 95.56]
[75.28, 75.28, 75.28, 75.28, 75.28]
[176.4, 176.4, 176.4, 176.4, 176.4]
[177.11, 177.11, 177.11, 177.11, 176.4]
[212.0, 212.0, 212.0, 212.0, 212.0]
[86.56, 86.56, 86.56, 75.28, 86.56]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.56, 95.54, 95.54]
[95.56, 95.54, 95.56, 95.56, 95.56]
[75.28, 75.28, 75.28, 75.28, 75.28]
[176.4, 176.4, 176.4, 176.4, 176.4]
[176.97, 176.97, 176.97, 176.97, 176.4]
[212.0, 212.0, 212.0, 212.0, 212.0]
[84.3, 84.3, 84.3, 75.28, 84.3]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.56, 95.54, 95.54]
[95.56, 95.54, 95.56, 95.56, 95.56]
[75.28, 75.28, 75.28, 75.28, 75.28]
[176.4, 176.4, 176.4, 176.4, 176.4]
[176.86, 176.86, 176.86, 176.86, 176.4]
[212.0, 212.0, 212.0, 212.0, 212.0]
[82.5, 82.5, 82.5, 82.5, 176.4]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.56, 95.54, 95.54]
[95.56, 95.54, 95.56, 95.56, 95.56]
[75.28, 75.28, 75.28, 75.28, 75.28]
[176.4, 176.4, 176.4, 176.4, 176.4]
[176.77, 176.77, 176.77, 176.77, 176.4]
[212.0, 212.0, 212.0, 212.0, 212.0]
[101.28, 101.28, 101.28, 101.28, 176.4]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.56, 95.54, 95.54]
[95.56, 95.54, 95.56, 95.56, 95.56]
[75.28, 75.28, 75.28, 75.28, 75.28]
[176.4, 176.4, 176.4, 176.4, 176.4]
[176.7, 176.7, 176.7, 176.7, 176.4]
[212.0, 212.0, 212.0, 212.0, 212.0]
[116.3, 116.3, 116.3, 116.3, 176.4]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.56, 95.54, 95.54]
[95.56, 95.54, 95.56, 95.56, 95.56]
[75.28, 75.28, 75.28, 75.28, 75.28]
[176.4, 176.4, 176.4, 176.4, 176.4]
[176.64, 176.64, 176.64, 176.64, 176.4]
[212.0, 212.0, 212.0, 212.0, 212.0]
[128.32, 128.32, 128.32, 128.32, 176.4]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.56, 95.54, 95.54]
[95.56, 95.54, 95.56, 95.56, 95.56]
[75.28, 75.28, 75.28, 75.28, 75.28]
[176.4, 176.4, 176.4, 176.4, 176.4]
[176.59, 176.59, 176.59, 176.59, 176.4]
[212.0, 212.0, 212.0, 212.0, 212.0]
[137.94, 137.94, 137.94, 137.94, 176.4]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.56, 95.54, 95.54]
[95.56, 95.54, 95.56, 95.56, 95.56]
[75.28, 75.28, 75.28, 75.28, 75.28]
[176.4, 176.4, 176.4, 176.4, 176.4]
[176.55, 176.55, 176.55, 176.55, 176.4]
[212.0, 212.0, 212.0, 212.0, 212.0]
[145.63, 145.63, 145.63, 145.63, 176.4]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.56, 95.54, 95.54]
[95.56, 95.54, 95.56, 95.56, 95.56]
[75.28, 75.28, 75.28, 75.28, 75.28]
[176.4, 176.4, 176.4, 176.4, 176.4]
[176.52, 176.52, 176.52, 176.52, 176.4]
[212.0, 212.0, 212.0, 212.0, 212.0]
[151.78, 151.78, 151.78, 151.78, 176.4]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.56, 95.54, 95.54]
[95.56, 95.54, 95.56, 95.56, 95.56]
[75.28, 75.28, 75.28, 75.28, 75.28]
[176.4, 176.4, 176.4, 176.4, 176.4]
[176.5, 176.5, 176.5, 176.5, 176.4]
[212.0, 212.0, 212.0, 212.0, 212.0]
[156.7, 156.7, 156.7, 156.7, 176.4]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.56, 95.54, 95.54]
[95.56, 95.54, 95.56, 95.56, 95.56]
[75.28, 75.28, 75.28, 75.28, 75.28]
[176.4, 176.4, 176.4, 176.4, 176.4]
[176.48, 176.48, 176.48, 176.48, 176.4]
[212.0, 212.0, 212.0, 212.0, 212.0]
[160.64, 160.64, 160.64, 160.64, 176.4]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.56, 95.54, 95.54]
[95.56, 95.54, 95.56, 95.56, 95.56]
[75.28, 75.28, 75.28, 75.28, 75.28]
[176.4, 176.4, 176.4, 176.4, 176.4]
[176.46, 176.46, 176.46, 176.46, 176.4]
[212.0, 212.0, 212.0, 212.0, 212.0]
[163.79, 163.79, 163.79, 163.79, 176.4]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.56, 95.54, 95.54]
[95.56, 95.54, 95.56, 95.56, 95.56]
[75.28, 75.28, 75.28, 75.28, 75.28]
[176.4, 176.4, 176.4, 176.4, 176.4]
[176.45, 176.45, 176.45, 176.45, 176.4]
[212.0, 212.0, 212.0, 212.0, 212.0]
[166.31, 166.31, 166.31, 166.31, 176.4]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.56, 95.54, 95.54]
[95.56, 95.54, 95.56, 95.56, 95.56]
[75.28, 75.28, 75.28, 75.28, 75.28]
[176.4, 176.4, 176.4, 176.4, 176.4]
[176.44, 176.44, 176.44, 176.44, 176.4]
[212.0, 212.0, 212.0, 212.0, 212.0]
[168.33, 168.33, 168.33, 168.33, 176.4]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.56, 95.54, 95.54]
[95.56, 95.54, 95.56, 95.56, 95.56]
[75.28, 75.28, 75.28, 75.28, 75.28]
[176.4, 176.4, 176.4, 176.4, 176.4]
[176.43, 176.43, 176.43, 176.43, 176.4]
[212.0, 212.0, 212.0, 212.0, 212.0]
[169.94, 169.94, 169.94, 169.94, 176.4]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.56, 95.54, 95.54]
[95.56, 95.54, 95.56, 95.56, 95.56]
[75.28, 75.28, 75.28, 75.28, 75.28]
[176.4, 176.4, 176.4, 176.4, 176.4]
[176.42, 176.42, 176.42, 176.42, 176.4]
[212.0, 212.0, 212.0, 212.0, 212.0]
[171.23, 171.23, 171.23, 171.23, 176.4]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.56, 95.54, 95.54]
[95.56, 95.54, 95.56, 95.56, 95.56]
[75.28, 75.28, 75.28, 75.28, 75.28]
[176.4, 176.4, 176.4, 176.4, 176.4]
[176.42, 176.42, 176.42, 176.42, 176.42]
[212.0, 212.0, 212.0, 212.0, 212.0]
[172.26, 172.26, 172.26, 172.26, 172.26]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.56, 95.54, 95.54]
[95.56, 95.54, 95.56, 95.56, 95.56]
[75.28, 75.28, 75.28, 75.28, 75.28]
[176.4, 176.4, 176.4, 176.4, 176.4]
[176.42, 176.42, 176.42, 176.42, 176.42]
[212.0, 212.0, 212.0, 212.0, 212.0]
[172.26, 172.26, 172.26, 172.26, 172.26]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.56, 95.54, 95.54]
[95.56, 95.54, 95.56, 95.56, 95.56]
[75.28, 75.28, 75.28, 75.28, 75.28]
[176.4, 176.4, 176.4, 176.4, 176.4]
[176.42, 176.42, 176.42, 176.42, 176.42]
[212.0, 212.0, 212.0, 212.0, 212.0]
[172.26, 172.26, 172.26, 172.26, 172.26]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.56, 95.54, 95.54]
[95.56, 95.54, 95.56, 95.56, 95.56]
[75.28, 75.28, 75.28, 75.28, 75.28]
[176.4, 176.4, 176.4, 176.4, 176.4]
[176.42, 176.42, 176.42, 176.42, 176.42]
[212.0, 212.0, 212.0, 212.0, 212.0]
[172.26, 172.26, 172.26, 172.26, 172.26]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.56, 95.54, 95.54]
[95.56, 95.54, 95.56, 95.56, 95.56]
[75.28, 75.28, 75.28, 75.28, 75.28]
[176.4, 176.4, 176.4, 176.4, 176.4]
[176.42, 176.42, 176.42, 176.42, 176.42]
[212.0, 212.0, 212.0, 212.0, 212.0]
[172.26, 172.26, 172.26, 172.26, 172.26]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.56, 95.54, 95.54]
[95.56, 95.54, 95.56, 95.56, 95.56]
[75.28, 75.28, 75.28, 75.28, 75.28]
[176.4, 176.4, 176.4, 176.4, 176.4]
[176.42, 176.42, 176.42, 176.42, 176.42]
[212.0, 212.0, 212.0, 212.0, 212.0]
[172.26, 172.26, 172.26, 172.26, 172.26]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.56, 95.54, 95.54]
[95.56, 95.54, 95.56, 95.56, 95.56]
[75.28, 75.28, 75.28, 75.28, 75.28]
[176.4, 176.4, 176.4, 176.4, 176.4]
[176.42, 176.42, 176.42, 176.42, 176.42]
[212.0, 212.0, 212.0, 212.0, 212.0]
[172.26, 172.26, 172.26, 172.26, 172.26]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.56, 95.54, 95.54]
[95.56, 95.54, 95.56, 95.56, 95.56]
[75.28, 75.28, 75.28, 75.28, 75.28]
[176.4, 176.4, 176.4, 176.4, 176.4]
[176.42, 176.42, 176.42, 176.42, 176.42]
[212.0, 212.0, 212.0, 212.0, 212.0]
[172.26, 172.26, 172.26, 172.26, 172.26]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.56, 95.54, 95.54]
[95.56, 95.54, 95.56, 95.56, 95.56]
[75.28, 75.28, 75.28, 75.28, 75.28]
[176.4, 176.4, 176.4, 176.4, 176.4]
[176.42, 176.42, 176.42, 176.42, 176.42]
[212.0, 212.0, 212.0, 212.0, 212.0]
[172.26, 172.26, 172.26, 172.26, 172.26]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.56, 95.54, 95.54]
[95.56, 95.54, 95.56, 95.56, 95.56]
[75.28, 75.28, 75.28, 75.28, 75.28]
[176.4, 176.4, 176.4, 176.4, 176.4]
[176.42, 176.42, 176.42, 176.42, 176.42]
[212.0, 212.0, 212.0, 212.0, 212.0]
[172.26, 172.26, 172.26, 172.26, 172.26]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.56, 95.54, 95.54]
[95.56, 95.54, 95.56, 95.56, 95.56]
[75.28, 75.28, 75.28, 75.28, 75.28]
[176.4, 176.4, 176.4, 176.4, 176.4]
[176.42, 176.42, 176.42, 176.42, 176.42]
[212.0, 212.0, 212.0, 212.0, 212.0]
[172.26, 172.26, 172.26, 172.26, 172.26]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.56, 95.54, 95.54]
[95.56, 95.54, 95.56, 95.56, 95.56]
[75.28, 75.28, 75.28, 75.28, 75.28]
[176.4, 176.4, 176.4, 176.4, 176.4]
[176.42, 176.42, 176.42, 176.42, 176.42]
[212.0, 212.0, 212.0, 212.0, 212.0]
[172.26, 172.26, 172.26, 172.26, 172.26]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.56, 95.54, 95.54]
[95.56, 95.54, 95.56, 95.56, 95.56]
[75.28, 75.28, 75.28, 75.28, 75.28]
[176.4, 176.4, 176.4, 176.4, 176.4]
[176.42, 176.42, 176.42, 176.42, 176.42]
[212.0, 212.0, 212.0, 212.0, 212.0]
[172.26, 172.26, 172.26, 172.26, 172.26]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.56, 95.54, 95.54]
[95.56, 95.54, 95.56, 95.56, 95.56]
[75.28, 75.28, 75.28, 75.28, 75.28]
[176.4, 176.4, 176.4, 176.4, 176.4]
[176.42, 176.42, 176.42, 176.42, 176.42]
[212.0, 212.0, 212.0, 212.0, 212.0]
[172.26, 172.26, 172.26, 172.26, 172.26]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.56, 95.54, 95.54]
[95.56, 95.54, 95.56, 95.56, 95.56]
[75.28, 75.28, 75.28, 75.28, 75.28]
[176.4, 176.4, 176.4, 176.4, 176.4]
[176.42, 176.42, 176.42, 176.42, 176.42]
[212.0, 212.0, 212.0, 212.0, 212.0]
[172.26, 172.26, 172.26, 172.26, 172.26]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.56, 95.54, 95.54]
[95.56, 95.54, 95.56, 95.56, 95.56]
[75.28, 75.28, 75.28, 75.28, 75.28]
[176.4, 176.4, 176.4, 176.4, 176.4]
[176.42, 176.42, 176.42, 176.42, 176.42]
[212.0, 212.0, 212.0, 212.0, 212.0]
[172.26, 172.26, 172.26, 172.26, 172.26]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.56, 95.54, 95.54]
[95.56, 95.54, 95.56, 95.56, 95.56]
[75.28, 75.28, 75.28, 75.28, 75.28]
[176.4, 176.4, 176.4, 176.4, 176.4]
[176.42, 176.42, 176.42, 176.42, 176.42]
[212.0, 212.0, 212.0, 212.0, 212.0]
[172.26, 172.26, 172.26, 172.26, 172.26]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.56, 95.54, 95.54]
[95.56, 95.54, 95.56, 95.56, 95.56]
[75.28, 75.28, 75.28, 75.28, 75.28]
[176.4, 176.4, 176.4, 176.4, 176.4]
[176.42, 176.42, 176.42, 176.42, 176.42]
[212.0, 212.0, 212.0, 212.0, 212.0]
[172.26, 172.26, 172.26, 172.26, 172.26]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.56, 95.54, 95.54]
[95.56, 95.54, 95.56, 95.56, 95.56]
[75.28, 75.28, 75.28, 75.28, 75.28]
[176.4, 176.4, 176.4, 176.4, 176.4]
[176.42, 176.42, 176.42, 176.42, 176.42]
[212.0, 212.0, 212.0, 212.0, 212.0]
[172.26, 172.26, 172.26, 172.26, 172.26]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.56, 95.54, 95.54]
[95.56, 95.54, 95.56, 95.56, 95.56]
[75.28, 75.28, 75.28, 75.28, 75.28]
[176.4, 176.4, 176.4, 176.4, 176.4]
[176.42, 176.42, 176.42, 176.42, 176.42]
[212.0, 212.0, 212.0, 212.0, 212.0]
[172.26, 172.26, 172.26, 172.26, 172.26]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.56, 95.54, 95.54]
[95.56, 95.54, 95.56, 95.56, 95.56]
[75.28, 75.28, 75.28, 75.28, 75.28]
[176.4, 176.4, 176.4, 176.4, 176.4]
[176.42, 176.42, 176.42, 176.42, 176.42]
[212.0, 212.0, 212.0, 212.0, 212.0]
[172.26, 172.26, 172.26, 172.26, 172.26]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.56, 95.54, 95.54]
[95.56, 95.54, 95.56, 95.56, 95.56]
[75.28, 75.28, 75.28, 75.28, 75.28]
[176.4, 176.4, 176.4, 176.4, 176.4]
[176.42, 176.42, 176.42, 176.42, 176.42]
[212.0, 212.0, 212.0, 212.0, 212.0]
[172.26, 172.26, 172.26, 172.26, 172.26]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.56, 95.54, 95.54]
[95.56, 95.54, 95.56, 95.56, 95.56]
[75.28, 75.28, 75.28, 75.28, 75.28]
[176.4, 176.4, 176.4, 176.4, 176.4]
[176.42, 176.42, 176.42, 176.42, 176.42]
[212.0, 212.0, 212.0, 212.0, 212.0]
[172.26, 172.26, 172.26, 172.26, 172.26]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.56, 95.54, 95.54]
[95.56, 95.54, 95.56, 95.56, 95.56]
[75.28, 75.28, 75.28, 75.28, 75.28]
[176.4, 176.4, 176.4, 176.4, 176.4]
[176.42, 176.42, 176.42, 176.42, 176.42]
[212.0, 212.0, 212.0, 212.0, 212.0]
[172.26, 172.26, 172.26, 172.26, 172.26]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.56, 95.54, 95.54]
[95.56, 95.54, 95.56, 95.56, 95.56]
[75.28, 75.28, 75.28, 75.28, 75.28]
[176.4, 176.4, 176.4, 176.4, 176.4]
[176.42, 176.42, 176.42, 176.42, 176.42]
[212.0, 212.0, 212.0, 212.0, 212.0]
[172.26, 172.26, 172.26, 172.26, 172.26]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.56, 95.54, 95.54]
[95.56, 95.54, 95.56, 95.56, 95.56]
[75.28, 75.28, 75.28, 75.28, 75.28]
[176.4, 176.4, 176.4, 176.4, 176.4]
[176.42, 176.42, 176.42, 176.42, 176.42]
[212.0, 212.0, 212.0, 212.0, 212.0]
[172.26, 172.26, 172.26, 172.26, 172.26]
[267.0, 267.0, 267.0, 267.0, 267.0]
[95.54, 95.54, 95.56, 95.54, 95.54]
[95.56, 95.54, 95.56, 95.56, 95.56]
[75.28, 75.28, 75.28, 75.28, 75.28]
